"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI","Habitat","CN","centerdepth","Ndensity","BDclass"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Esterillo_5","Esterillo",NA,NA,"5","Mangroves",2012,"15.1656","-86.8288",0.3,0.5,25.04,1.12,0.35,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",22.3571428571429,0.4,3.92,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Esterillo_6","Esterillo",NA,NA,"6","Mangroves",2012,"15.1656","-86.8288",0,0.15,23.29,1.23,0.27,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",18.9349593495935,0.075,3.321,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Esterillo_6","Esterillo",NA,NA,"6","Mangroves",2012,"15.1656","-86.8288",0.15,0.3,21.89,1.15,0.16,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",19.0347826086957,0.225,1.84,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Esterillo_6","Esterillo",NA,NA,"6","Mangroves",2012,"15.1656","-86.8288",0.3,0.5,10.15,0.49,0.26,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",20.7142857142857,0.4,1.274,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_1","St Chila",NA,NA,"1","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,25.42,1.21,0.17,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",21.0082644628099,0.075,2.057,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_1","St Chila",NA,NA,"1","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,11.46,0.78,0.24,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",14.6923076923077,0.225,1.872,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_1","St Chila",NA,NA,"1","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,9.14,0.44,0.42,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",20.7727272727273,0.4,1.848,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_1","St Chila",NA,NA,"1","Mangroves",2012,"15.1800871","-86.8383125",0.5,1.22,14.69,0.69,0.39,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",21.2898550724638,0.86,2.691,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_2","St Chila",NA,NA,"2","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,23.9,1.11,0.21,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",21.5315315315315,0.075,2.331,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_2","St Chila",NA,NA,"2","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,28.24,1.43,0.16,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",19.7482517482517,0.225,2.288,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_2","St Chila",NA,NA,"2","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,2.19,0.11,0.76,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",19.9090909090909,0.4,0.836,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_2","St Chila",NA,NA,"2","Mangroves",2012,"15.1800871","-86.8383125",0.5,1,9.45,0.28,0.55,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",33.75,0.75,1.54,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_3","St Chila",NA,NA,"3","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,30.2,1.32,0.11,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",22.8787878787879,0.075,1.452,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_3","St Chila",NA,NA,"3","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,9.41,0.69,0.31,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",13.6376811594203,0.225,2.139,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_3","St Chila",NA,NA,"3","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,14.22,0.6,0.32,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",23.7,0.4,1.92,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_3","St Chila",NA,NA,"3","Mangroves",2012,"15.1800871","-86.8383125",0.5,1,15.24,0.41,0.42,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",37.1707317073171,0.75,1.722,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,29.46,1.51,0.21,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",19.5099337748344,0.075,3.171,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,21,1.04,0.13,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",20.1923076923077,0.225,1.352,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_4","St Chila",NA,NA,"4","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,13.44,0.45,0.48,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",29.8666666666667,0.4,2.16,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,32.05,1.43,0.11,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",22.4125874125874,0.075,1.573,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,16.63,1.2,0.11,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",13.8583333333333,0.225,1.32,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,17.96,0.59,0.33,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",30.4406779661017,0.4,1.947,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_5","St Chila",NA,NA,"5","Mangroves",2012,"15.1800871","-86.8383125",0.5,1,21.14,0.68,0.29,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",31.0882352941176,0.75,1.972,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0,0.15,25.4,1.21,0.15,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",20.9917355371901,0.075,1.815,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,22.47,1.35,0.17,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",16.6444444444444,0.225,2.295,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_St Chila_6","St Chila",NA,NA,"6","Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,19.29,0.65,0.25,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",29.6769230769231,0.4,1.625,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0,0.15,2.41,0.21,0.6,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",11.4761904761905,0.075,1.26,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,0.97,0.05,1.13,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",19.4,0.225,0.565,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,0.68,0.05,1.03,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",13.6,0.4,0.515,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_1","Las Palmas",NA,NA,"1","Mangroves",2012,"15.1648","-86.8278",0.5,1.1,0.74,0.05,1.15,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",14.8,0.8,0.575,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0,0.15,3.59,0.17,0.99,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",21.1176470588235,0.075,1.683,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,0.71,0.05,1.23,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",14.2,0.225,0.615,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.69,0.08,1.25,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",21.125,0.4,1,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_2","Las Palmas",NA,NA,"2","Mangroves",2012,"15.1648","-86.8278",0.5,1.02,0.26,0.01,1.6,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",26,0.76,0.16,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0,0.15,3.04,0.23,0.71,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",13.2173913043478,0.075,1.633,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.13,0.08,1.13,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",14.125,0.225,0.904,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,0.9,0.05,1.06,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",18,0.4,0.53,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_3","Las Palmas",NA,NA,"3","Mangroves",2012,"15.1648","-86.8278",0.5,1.15,0.26,0.01,1.26,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",26,0.825,0.126,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0,0.15,5.9,0.29,0.65,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",20.3448275862069,0.075,1.885,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.04,0.08,1.06,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",13,0.225,0.848,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.21,0.07,0.89,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",17.2857142857143,0.4,0.623,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_4","Las Palmas",NA,NA,"4","Mangroves",2012,"15.1648","-86.8278",0.5,1.21,0.42,0.03,0.99,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",14,0.855,0.297,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0,0.15,4.96,0.44,0.63,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",11.2727272727273,0.075,2.772,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,1.48,0.09,1.01,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",16.4444444444444,0.225,0.909,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.01,0.06,1.18,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",16.8333333333333,0.4,0.708,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_5","Las Palmas",NA,NA,"5","Mangroves",2012,"15.1648","-86.8278",0.5,1.06,1.72,0.05,1.6,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",34.4,0.78,0.8,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0,0.15,9.38,0.62,0.33,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",15.1290322580645,0.075,2.046,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0.15,0.3,3.6,0.22,0.63,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",16.3636363636364,0.225,1.386,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0.3,0.5,1.75,0.09,1.35,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",19.4444444444444,0.4,1.215,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Las Palmas_6","Las Palmas",NA,NA,"6","Mangroves",2012,"15.1648","-86.8278",0.5,1.37,2.08,0.09,1.24,"https://bg.copernicus.org/articles/12/3805/2015/","mangrove",23.1111111111111,0.935,1.116,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,0.78,0.14,0.77,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",5.57142857142857,0.075,1.078,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,2.77,0.3,0.6,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",9.23333333333333,0.225,1.8,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,12.54,0.52,0.54,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",24.1153846153846,0.4,2.808,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_1","Tular",NA,NA,"1","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,1.73,0.15,0.8,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",11.5333333333333,0.75,1.2,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,9.17,0.69,0.3,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",13.2898550724638,0.075,2.07,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,12.4,0.73,0.3,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",16.986301369863,0.225,2.19,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,27.68,1.4,0.2,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",19.7714285714286,0.4,2.8,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_2","Tular",NA,NA,"2","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,4.46,0.29,0.54,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",15.3793103448276,0.75,1.566,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,14.56,1.1,0.1,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",13.2363636363636,0.075,1.1,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,2.3,0.24,0.6,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",9.58333333333333,0.225,1.44,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,4.75,0.28,0.62,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",16.9642857142857,0.4,1.736,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_3","Tular",NA,NA,"3","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,3.17,0.18,0.7,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",17.6111111111111,0.75,1.26,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,22.3,1.51,0.14,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",14.7682119205298,0.075,2.114,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,1.66,0.24,0.61,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",6.91666666666667,0.225,1.464,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,5.02,0.28,0.7,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",17.9285714285714,0.4,1.96,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_4","Tular",NA,NA,"4","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,6.17,0.36,0.4,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",17.1388888888889,0.75,1.44,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,27.77,2.17,0.12,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",12.7972350230415,0.075,2.604,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,7.27,0.6,0.33,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",12.1166666666667,0.225,1.98,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,15.98,0.76,0.59,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",21.0263157894737,0.4,4.484,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_5","Tular",NA,NA,"5","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,6.34,0.31,0.61,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",20.4516129032258,0.75,1.891,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0,0.15,12.78,0.99,0.32,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",12.9090909090909,0.075,3.168,"BD<0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0.15,0.3,4.35,0.41,0.63,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",10.609756097561,0.225,2.583,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0.3,0.5,11.5,0.69,0.52,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",16.6666666666667,0.4,3.588,"BD>0.5"
"Maxwell",NA,"Adame et al. 2015","Adame et al. 2015_Tular_6","Tular",NA,NA,"6","Hyposaline marsh",2012,"15.0321","-92.7081",0.5,1,2.29,0.19,0.49,"https://bg.copernicus.org/articles/12/3805/2015/","marsh",12.0526315789474,0.75,0.931,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.02,0.025,11.18185734,0.519402684126671,0.340170918949795,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",21.5283010306373,0.0225,1.7668568836436,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.025,0.03,11.3649225913014,0.5214049643069,0.340170918949795,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",21.7967287795365,0.0275,1.77366805853263,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.035,0.04,11.2737625923113,0.516499096672132,0.297111309,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",21.8272648780018,0.0375,1.53457722709575,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.045,0.05,11.6873023108709,0.524521771,0.343483196641614,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",22.2818250014467,0.0475,1.80164414611201,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.055,0.06,10.062892392501,0.437174794457479,0.242789954810321,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",23.0180068020361,0.0575,1.06141648590543,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.065,0.07,7.36738787063411,0.330699290268984,0.637613456,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",22.2782088967945,0.0675,2.10858317365154,"BD>0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.075,0.08,7.957649609,0.362508026207917,0.305060775416515,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",21.951650815135,0.0775,1.10586979569697,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.085,0.09,7.77633205820307,0.371144946072152,0.445501349549634,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",20.9522779186419,0.0875,1.6534557435367,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.095,0.1,9.63537234129222,0.415462866642266,0.451463449,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",23.1918977962205,0.0975,1.87566298705744,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.105,0.11,8.66107270671213,0.409023264791086,0.447488716164725,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",21.1750124070226,0.1075,1.83033295642867,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.115,0.12,7.154618139,0.329724391590311,0.375943518021438,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",21.6987833520359,0.1175,1.2395774775194,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.125,0.13,6.22571687747904,0.27428356711019,0.489885870620007,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",22.6981038021061,0.1275,1.34367644070537,"BD<0.5"
"Maxwell",NA,"Arias-Ortiz_et_al_2021madagascar","Arias-Ortiz_et_al_2021madagascar_Tsimipaika_Bay_undisturbed_Cc_18","Tsimipaika_Bay_undisturbed",NA,NA,"Cc_18","mangrove",2016,"-13.53214923","48.47598453",0.135,0.14,6.75491933513642,0.279314987754553,0.363356862792527,"https://doi.org/10.1007/s10021-020-00500-z","mangrove",24.1838770967503,0.1375,1.01491017681427,"BD<0.5"
