study_id,DOI,site_id,impact_class,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,U_depth_m_decompressed,L_depth_m_decompressed,OC_perc,N_perc,BD_reported_g_cm3,carbon_burial_rate,carbon_burial_rate_uncertainty,nitrogen_burial_rate,nitrogen_burial_rate_uncertainty
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.06,0.065,0.065364,0.09554,NA,NA,0.5163840921545573,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.065,0.07,0.09554,0.10308400000000006,16.478573090936727,0.279112836,0.7893157739604297,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.07,0.075,0.10308400000000006,0.1106280000000001,NA,NA,0.4912107816967341,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.075,0.08,0.1106280000000001,0.11817200000000007,4.681790271521484,0.1598528,0.7959403293440674,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.08,0.085,0.11817200000000007,0.12571600000000005,NA,NA,0.9721535025488299,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.085,0.09,0.12571600000000005,0.13326000000000007,4.7266964552685335,0.16728866897450992,0.7336695087378733,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.09,0.095,0.13326000000000007,0.14080400000000004,NA,NA,0.7376442419680559,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.095,0.1,0.14080400000000004,0.148348,3.759615855328331,0.14771979043694658,0.8005775181126138,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.1,0.105,0.148348,0.15589200000000006,NA,NA,0.8025648847277053,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.105,0.11,0.15589200000000006,0.16343600000000008,5.215838702045898,0.17348842502731535,0.6959095430511385,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.11,0.115,0.16343600000000008,0.17098000000000005,NA,NA,0.651525022,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.115,0.12,0.17098000000000005,0.17852400000000002,4.690954874589855,0.1559877586333286,0.7807038519617009,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.12,0.125,0.17852400000000002,0.18606800000000007,NA,NA,0.7528807193504226,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.125,0.13,0.18606800000000007,0.19361200000000012,4.955217876956685,0.1514352546450645,0.8350252061075298,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.13,0.135,0.19361200000000012,0.20115600000000008,NA,NA,0.677360788,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.135,0.14,0.20115600000000008,0.20870000000000005,4.883283408726985,0.14341477107001785,0.7561929970422414,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.14,0.145,0.20870000000000005,0.21624400000000008,NA,NA,0.825750829,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.145,0.15,0.21624400000000008,0.22378800000000004,4.703876835863953,0.15396900676610692,0.671398688,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.15,0.155,0.22378800000000004,0.231332,NA,NA,0.7495684416586037,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.155,0.16,0.231332,0.23887600000000006,4.696740968864172,0.14701933505408257,0.8489367724131689,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.16,0.165,0.23887600000000006,0.2464200000000001,NA,NA,0.7608301858107878,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.165,0.17,0.2464200000000001,0.2539640000000001,5.080333356979307,0.14691472589688498,1.0211752123877487,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.17,0.175,0.2539640000000001,0.261508,NA,NA,0.6303264447531254,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.175,0.18,0.261508,0.26905200000000007,6.045273542705129,0.1555019993070892,0.6601369439794951,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.18,0.185,0.26905200000000007,0.27659600000000006,NA,NA,0.6290015336763979,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.185,0.19,0.27659600000000006,0.28414,6.197252434322916,0.1439507718249356,0.748905986,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.19,0.195,0.28414,0.29168400000000005,NA,NA,0.8794097271779023,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.195,0.2,0.29168400000000005,0.2992280000000001,4.061514946,0.12267615262666698,0.8052147068811603,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.2,0.21,0.2992280000000001,0.31237099999999995,6.823284554,0.17940298703491742,0.751721422,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.21,0.22,0.31237099999999995,0.327489,6.5440884603677025,0.20869729604879972,0.70601199,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.22,0.23,0.327489,0.342607,8.457995051909554,0.20961789314369567,0.6692457076319968,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.23,0.24,0.342607,0.357725,7.153147582677696,0.18295443546067547,0.8249227591474824,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.24,0.25,0.357725,0.37284300000000004,5.134669206799291,0.1454454395367158,0.7335038948532824,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.25,0.26,0.37284300000000004,0.387961,NA,NA,0.7013748012426396,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.26,0.27,0.387961,0.403079,NA,NA,0.6748765797080889,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.27,0.28,0.403079,0.41819700000000004,NA,NA,0.7010435734734577,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.28,0.29,0.41819700000000004,0.433315,NA,NA,0.7914687544601121,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.29,0.3,0.433315,0.44843299999999997,7.777940399943308,0.2064392650207012,0.5536472161875193,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.3,0.31,0.44843299999999997,0.463551,NA,NA,0.6728892130929977,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.31,0.32,0.463551,0.478669,NA,NA,0.6463909915584468,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.32,0.33,0.478669,0.49378700000000003,NA,NA,0.603000154,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.33,0.34,0.49378700000000003,0.508905,NA,NA,0.5771643877994331,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.34,0.35,0.508905,0.524023,9.128232725957513,0.24232410139152594,0.5980317372578917,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.35,0.36,0.524023,0.5391410000000001,NA,NA,0.6609650134024497,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.36,0.37,0.5391410000000001,0.554259,NA,NA,0.6848134127835455,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.37,0.38,0.554259,0.569377,NA,NA,0.6752078074772707,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.38,0.39,0.569377,0.584495,NA,NA,0.6894506015520918,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.39,0.4,0.584495,0.5996130000000001,6.640850284295592,0.19774410039568294,0.5331110944982425,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.4,0.41,0.5996130000000001,0.614731,NA,NA,0.6692457076319968,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.41,0.42,0.614731,0.629849,NA,NA,0.568883694,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.42,0.43,0.629849,0.6449670000000001,NA,NA,0.6930941070130925,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.43,0.44,0.6449670000000001,0.660085,NA,NA,0.6586464190181764,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.44,0.45,0.660085,0.6752029999999999,6.216092939687261,0.19334616739573657,0.6728892130929977,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.45,0.46,0.6752029999999999,0.690321,NA,NA,0.5324486389598787,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.46,0.47,0.690321,0.705439,NA,NA,0.554640899,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.47,0.48,0.705439,0.720557,NA,NA,0.7368161725451012,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.48,0.49,0.720557,0.735675,NA,NA,0.6490408137119019,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.49,0.5,0.735675,0.750793,4.995358506780583,0.1582679025838304,0.626186098,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.5,0.51,0.750793,0.7659110000000001,NA,NA,0.5811391210296156,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.51,0.52,0.7659110000000001,0.7810290000000001,NA,NA,0.5125749728089656,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.52,0.53,0.7810290000000001,0.7961469999999999,NA,NA,0.5251616280378772,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.53,0.54,0.7961469999999999,0.8112649999999999,NA,NA,0.5615966826478844,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.54,0.55,0.8112649999999999,0.826383,7.224685543057763,0.22026757039568828,0.62287382,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.55,0.56,0.826383,0.841501,NA,NA,0.505950417,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.56,0.57,0.841501,0.856619,NA,NA,0.5165497060391482,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.57,0.58,0.856619,0.871737,NA,NA,0.4324178526669497,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.58,0.59,0.871737,0.8868550000000001,NA,NA,0.5172121615775119,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.59,0.6,0.8868550000000001,0.9019730000000001,10.322831503831408,0.26148248182249045,0.4980009509649628,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.6,0.61,0.9019730000000001,0.9170910000000001,NA,NA,0.49468867327314386,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.61,0.62,0.9170910000000001,0.932209,NA,NA,0.46421571850841054,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.62,0.63,0.932209,0.9473269999999999,NA,NA,0.6079685703333483,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.63,0.64,0.9473269999999999,0.962445,NA,NA,0.7288667060847359,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.64,0.65,0.962445,0.9775630000000001,3.532741423240397,0.13421697464409574,0.8530771195279425,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.65,0.66,0.9775630000000001,0.992681,NA,NA,0.8885184908304041,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_27,NA,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.54447692,48.52158248,0.66,0.67,0.992681,1.007799,NA,NA,0.791799982,NA,NA,NA,NA
